Meldedatum;BundeslandID;Bundesland;NormalBettenBelCovid19;IntensivBettenKapGes;IntensivBettenBelCovid19;IntensivBettenBelNichtCovid19;IntensivBettenFrei;TestGesamt
06.08.2022 00:00:00;5;Salzburg;70;131;2;101;28;10768420
06.08.2022 00:00:00;6;Steiermark;150;333;10;217;106;21433316
06.08.2022 00:00:00;7;Tirol;92;167;3;125;39;9704406
06.08.2022 00:00:00;8;Vorarlberg;33;52;1;26;25;7146215
06.08.2022 00:00:00;9;Wien;445;489;27;244;218;67786776
06.08.2022 00:00:00;10;Österreich;1358;2067;74;1218;775;193892338
07.08.2022 00:00:00;1;Burgenland;70;60;7;24;29;5457842
07.08.2022 00:00:00;2;Kärnten;84;173;6;122;45;6702396
07.08.2022 00:00:00;3;Niederösterreich;264;329;14;178;137;40082345
07.08.2022 00:00:00;4;Oberösterreich;147;333;5;173;155;24818790
07.08.2022 00:00:00;5;Salzburg;70;131;2;101;28;10769423
07.08.2022 00:00:00;6;Steiermark;150;333;10;217;106;21437786
07.08.2022 00:00:00;7;Tirol;92;167;3;125;39;9706274
07.08.2022 00:00:00;8;Vorarlberg;33;52;1;26;25;7146873
07.08.2022 00:00:00;9;Wien;413;489;24;244;221;67813878
07.08.2022 00:00:00;10;Österreich;1323;2067;72;1210;785;193935607
08.08.2022 00:00:00;1;Burgenland;63;60;5;29;26;5460710
08.08.2022 00:00:00;2;Kärnten;91;173;7;113;53;6703539
08.08.2022 00:00:00;3;Niederösterreich;271;329;12;188;129;40085903
08.08.2022 00:00:00;4;Oberösterreich;155;333;9;148;176;24821600
08.08.2022 00:00:00;5;Salzburg;105;131;3;82;46;10770393
08.08.2022 00:00:00;6;Steiermark;155;333;13;212;108;21440447
08.08.2022 00:00:00;7;Tirol;95;167;3;129;35;9707379
08.08.2022 00:00:00;8;Vorarlberg;34;52;1;24;27;7147432
08.08.2022 00:00:00;9;Wien;429;489;28;244;217;67813878
08.08.2022 00:00:00;10;Österreich;1398;2067;81;1169;817;193951281
09.08.2022 00:00:00;1;Burgenland;61;60;4;31;25;5463047
09.08.2022 00:00:00;2;Kärnten;93;173;7;124;42;6706392
09.08.2022 00:00:00;3;Niederösterreich;272;329;16;206;107;40093351
09.08.2022 00:00:00;4;Oberösterreich;133;333;7;168;158;24828664
09.08.2022 00:00:00;5;Salzburg;102;132;2;94;36;10778754
09.08.2022 00:00:00;6;Steiermark;158;330;10;219;101;21453483
09.08.2022 00:00:00;7;Tirol;88;171;4;130;37;9708489
09.08.2022 00:00:00;8;Vorarlberg;26;52;1;23;28;7148141
09.08.2022 00:00:00;9;Wien;373;489;26;244;219;67887487
09.08.2022 00:00:00;10;Österreich;1306;2069;77;1239;753;194067808
10.08.2022 00:00:00;1;Burgenland;62;60;2;27;31;5467146
10.08.2022 00:00:00;2;Kärnten;91;173;7;119;47;6709528
10.08.2022 00:00:00;3;Niederösterreich;266;329;18;205;106;40100776
10.08.2022 00:00:00;4;Oberösterreich;113;333;6;167;160;24834405
10.08.2022 00:00:00;5;Salzburg;99;132;2;95;35;10780094
10.08.2022 00:00:00;6;Steiermark;146;330;11;204;115;21471878
10.08.2022 00:00:00;7;Tirol;81;167;4;126;37;9712234
10.08.2022 00:00:00;8;Vorarlberg;25;52;1;26;25;7149055
10.08.2022 00:00:00;9;Wien;456;489;30;244;215;67933060
10.08.2022 00:00:00;10;Österreich;1339;2065;81;1213;771;194158176
11.08.2022 00:00:00;1;Burgenland;61;60;4;29;27;5469728
11.08.2022 00:00:00;2;Kärnten;89;173;7;120;46;6710491
11.08.2022 00:00:00;3;Niederösterreich;261;329;17;220;92;40106757
11.08.2022 00:00:00;4;Oberösterreich;112;333;5;169;159;24849502
11.08.2022 00:00:00;5;Salzburg;91;133;2;97;34;10781715
11.08.2022 00:00:00;6;Steiermark;136;330;10;208;112;21476881
11.08.2022 00:00:00;7;Tirol;84;163;3;131;29;9713552
11.08.2022 00:00:00;8;Vorarlberg;20;52;1;28;23;7150058
11.08.2022 00:00:00;9;Wien;440;489;27;244;218;67973695
11.08.2022 00:00:00;10;Österreich;1294;2062;76;1246;740;194232379
12.08.2022 00:00:00;1;Burgenland;57;60;4;30;26;5472465
12.08.2022 00:00:00;2;Kärnten;92;173;6;131;36;6712921
12.08.2022 00:00:00;3;Niederösterreich;241;329;15;212;102;40111965
12.08.2022 00:00:00;4;Oberösterreich;99;333;6;168;159;24853490
12.08.2022 00:00:00;5;Salzburg;86;132;3;98;31;10783017
12.08.2022 00:00:00;6;Steiermark;127;322;11;205;106;21482418
12.08.2022 00:00:00;7;Tirol;81;166;3;139;24;9716103
12.08.2022 00:00:00;8;Vorarlberg;22;52;1;34;17;7151018
12.08.2022 00:00:00;9;Wien;435;489;33;244;212;68015353
12.08.2022 00:00:00;10;Österreich;1240;2056;82;1261;713;194298750
13.08.2022 00:00:00;1;Burgenland;57;60;4;30;26;5474896
13.08.2022 00:00:00;2;Kärnten;92;173;6;131;36;6713538
13.08.2022 00:00:00;3;Niederösterreich;231;329;11;210;108;40117431
13.08.2022 00:00:00;4;Oberösterreich;99;333;6;168;159;24856828
13.08.2022 00:00:00;5;Salzburg;86;132;3;98;31;10784129
13.08.2022 00:00:00;6;Steiermark;127;322;11;205;106;21486967
13.08.2022 00:00:00;7;Tirol;81;166;3;139;24;9717862
13.08.2022 00:00:00;8;Vorarlberg;22;52;1;34;17;7151738
13.08.2022 00:00:00;9;Wien;393;489;23;244;222;68053838
13.08.2022 00:00:00;10;Österreich;1188;2056;68;1259;729;194357227
14.08.2022 00:00:00;1;Burgenland;57;60;4;30;26;5477267
14.08.2022 00:00:00;2;Kärnten;92;173;6;131;36;6714077
14.08.2022 00:00:00;3;Niederösterreich;231;329;11;205;113;40121010
14.08.2022 00:00:00;4;Oberösterreich;99;333;6;168;159;24859077
14.08.2022 00:00:00;5;Salzburg;86;132;3;98;31;10785061
14.08.2022 00:00:00;6;Steiermark;127;322;11;205;106;21491452
14.08.2022 00:00:00;7;Tirol;81;166;3;139;24;9719418
14.08.2022 00:00:00;8;Vorarlberg;22;52;1;34;17;7152328
14.08.2022 00:00:00;9;Wien;370;489;25;244;220;68078931
14.08.2022 00:00:00;10;Österreich;1165;2056;70;1254;732;194398621
15.08.2022 00:00:00;1;Burgenland;57;60;4;30;26;5478791
15.08.2022 00:00:00;2;Kärnten;92;173;6;131;36;6714315
15.08.2022 00:00:00;3;Niederösterreich;231;329;11;212;106;40123680
15.08.2022 00:00:00;4;Oberösterreich;99;333;6;168;159;24861205
15.08.2022 00:00:00;5;Salzburg;86;132;3;98;31;10785920
15.08.2022 00:00:00;6;Steiermark;127;322;11;205;106;21493246
15.08.2022 00:00:00;7;Tirol;81;166;3;139;24;9720433
15.08.2022 00:00:00;8;Vorarlberg;22;52;1;34;17;7152818
15.08.2022 00:00:00;9;Wien;365;489;19;244;226;68099495
15.08.2022 00:00:00;10;Österreich;1160;2056;64;1261;731;194429903
16.08.2022 00:00:00;1;Burgenland;55;60;5;26;29;5480264
16.08.2022 00:00:00;2;Kärnten;91;173;6;121;46;6715526
16.08.2022 00:00:00;3;Niederösterreich;231;329;11;216;102;40127984
16.08.2022 00:00:00;4;Oberösterreich;126;333;8;156;169;24864806
16.08.2022 00:00:00;5;Salzburg;92;132;2;90;40;10786916
16.08.2022 00:00:00;6;Steiermark;122;322;10;191;121;21495175
16.08.2022 00:00:00;7;Tirol;88;165;2;129;34;9721700
16.08.2022 00:00:00;8;Vorarlberg;25;52;0;26;26;7153329
16.08.2022 00:00:00;9;Wien;341;489;19;244;226;68128010
16.08.2022 00:00:00;10;Österreich;1171;2055;63;1199;793;194473710
17.08.2022 00:00:00;1;Burgenland;50;60;5;27;28;5484545
17.08.2022 00:00:00;2;Kärnten;96;173;6;123;44;6718862
17.08.2022 00:00:00;3;Niederösterreich;246;329;13;209;107;40135299
17.08.2022 00:00:00;4;Oberösterreich;127;333;9;155;169;24874151
17.08.2022 00:00:00;5;Salzburg;90;132;2;113;17;10794993
17.08.2022 00:00:00;6;Steiermark;111;322;9;197;116;21508792
17.08.2022 00:00:00;7;Tirol;74;164;2;129;33;9724392
17.08.2022 00:00:00;8;Vorarlberg;19;52;0;26;26;7154444
17.08.2022 00:00:00;9;Wien;399;489;23;244;222;68178379
17.08.2022 00:00:00;10;Österreich;1212;2054;69;1223;762;194573857
18.08.2022 00:00:00;1;Burgenland;49;60;5;27;28;5488606
18.08.2022 00:00:00;2;Kärnten;89;173;6;127;40;6721224
18.08.2022 00:00:00;3;Niederösterreich;241;329;12;198;119;40140211
18.08.2022 00:00:00;4;Oberösterreich;121;333;8;165;160;24885204
18.08.2022 00:00:00;5;Salzburg;89;132;4;105;23;10796587
18.08.2022 00:00:00;6;Steiermark;99;322;6;206;110;21517391
18.08.2022 00:00:00;7;Tirol;69;164;1;141;22;9726506
18.08.2022 00:00:00;8;Vorarlberg;14;52;1;27;24;7155419
18.08.2022 00:00:00;9;Wien;408;489;23;244;222;68223259
18.08.2022 00:00:00;10;Österreich;1179;2054;66;1240;748;194654407
19.08.2022 00:00:00;1;Burgenland;46;60;5;27;28;5491572
19.08.2022 00:00:00;2;Kärnten;83;173;6;126;41;6725025
19.08.2022 00:00:00;3;Niederösterreich;225;329;9;213;107;40144267
19.08.2022 00:00:00;4;Oberösterreich;111;333;8;158;167;24888722
19.08.2022 00:00:00;5;Salzburg;85;134;5;97;32;10797897
19.08.2022 00:00:00;6;Steiermark;109;330;6;219;105;21522572
19.08.2022 00:00:00;7;Tirol;69;163;1;143;19;9728204
19.08.2022 00:00:00;8;Vorarlberg;11;52;2;27;23;7156307
19.08.2022 00:00:00;9;Wien;410;489;22;244;223;68262725
19.08.2022 00:00:00;10;Österreich;1149;2063;64;1254;745;194717291
20.08.2022 00:00:00;1;Burgenland;46;60;5;27;28;5496392
20.08.2022 00:00:00;2;Kärnten;83;173;6;126;41;6725664
20.08.2022 00:00:00;3;Niederösterreich;226;329;12;218;99;40148062
20.08.2022 00:00:00;4;Oberösterreich;111;333;8;158;167;24893026
20.08.2022 00:00:00;5;Salzburg;85;134;5;97;32;10799034
20.08.2022 00:00:00;6;Steiermark;109;330;6;219;105;21527554
20.08.2022 00:00:00;7;Tirol;69;163;1;143;19;9729961
20.08.2022 00:00:00;8;Vorarlberg;11;52;2;27;23;7157051
20.08.2022 00:00:00;9;Wien;385;489;22;244;223;68295069
20.08.2022 00:00:00;10;Österreich;1125;2063;67;1259;737;194771813
21.08.2022 00:00:00;1;Burgenland;46;60;5;27;28;5498718
21.08.2022 00:00:00;2;Kärnten;83;173;6;126;41;6726181
21.08.2022 00:00:00;3;Niederösterreich;226;329;12;201;116;40152186
21.08.2022 00:00:00;4;Oberösterreich;111;333;8;158;167;24895370
21.08.2022 00:00:00;5;Salzburg;85;134;5;97;32;10800096
21.08.2022 00:00:00;6;Steiermark;109;330;6;219;105;21532279
21.08.2022 00:00:00;7;Tirol;69;163;1;143;19;9731457
21.08.2022 00:00:00;8;Vorarlberg;11;52;2;27;23;7157609
21.08.2022 00:00:00;9;Wien;355;489;24;244;221;68324436
21.08.2022 00:00:00;10;Österreich;1095;2063;69;1242;752;194818332
22.08.2022 00:00:00;1;Burgenland;54;60;7;22;31;5500651
22.08.2022 00:00:00;2;Kärnten;96;173;7;122;44;6727095
22.08.2022 00:00:00;3;Niederösterreich;226;329;12;193;124;40154935
22.08.2022 00:00:00;4;Oberösterreich;119;333;10;156;167;24898338
22.08.2022 00:00:00;5;Salzburg;81;132;2;85;45;10800980
22.08.2022 00:00:00;6;Steiermark;108;330;7;197;126;21534576
22.08.2022 00:00:00;7;Tirol;69;167;2;121;44;9732492
22.08.2022 00:00:00;8;Vorarlberg;18;52;2;27;23;7158120
22.08.2022 00:00:00;9;Wien;366;489;23;244;222;68349784
22.08.2022 00:00:00;10;Österreich;1137;2065;72;1167;826;194856971
23.08.2022 00:00:00;1;Burgenland;49;60;3;29;28;5503731
23.08.2022 00:00:00;2;Kärnten;98;173;7;124;42;6729633
23.08.2022 00:00:00;3;Niederösterreich;214;329;15;202;112;40160381
23.08.2022 00:00:00;4;Oberösterreich;120;333;12;160;161;24906836
23.08.2022 00:00:00;5;Salzburg;71;132;2;92;38;10808801
23.08.2022 00:00:00;6;Steiermark;108;330;8;207;115;21538931
23.08.2022 00:00:00;7;Tirol;70;165;3;129;33;9734873
23.08.2022 00:00:00;8;Vorarlberg;15;52;2;31;19;7159086
23.08.2022 00:00:00;9;Wien;353;489;20;244;225;68398000
23.08.2022 00:00:00;10;Österreich;1098;2063;72;1218;773;194940272
24.08.2022 00:00:00;1;Burgenland;55;60;2;28;30;5507033
24.08.2022 00:00:00;2;Kärnten;99;173;8;126;39;6731531
24.08.2022 00:00:00;3;Niederösterreich;201;329;19;206;104;40166179
24.08.2022 00:00:00;4;Oberösterreich;99;333;11;169;153;24932796
24.08.2022 00:00:00;5;Salzburg;72;132;2;96;34;10810268
24.08.2022 00:00:00;6;Steiermark;115;330;7;214;109;21559360
24.08.2022 00:00:00;7;Tirol;67;165;1;124;40;9736837
24.08.2022 00:00:00;8;Vorarlberg;12;52;2;29;21;7160020
24.08.2022 00:00:00;9;Wien;319;489;22;244;223;68443284
24.08.2022 00:00:00;10;Österreich;1039;2063;74;1236;753;195047308
25.08.2022 00:00:00;1;Burgenland;53;60;3;33;24;5510520
25.08.2022 00:00:00;2;Kärnten;94;173;8;126;39;6732884
25.08.2022 00:00:00;3;Niederösterreich;191;329;20;212;97;40174347
25.08.2022 00:00:00;4;Oberösterreich;106;333;11;167;155;24948025
25.08.2022 00:00:00;5;Salzburg;70;132;4;103;25;10811497
25.08.2022 00:00:00;6;Steiermark;111;330;6;214;110;21565181
25.08.2022 00:00:00;7;Tirol;61;165;2;129;34;9738747
25.08.2022 00:00:00;8;Vorarlberg;15;52;2;31;19;7160835
25.08.2022 00:00:00;9;Wien;342;489;22;244;223;68483331
25.08.2022 00:00:00;10;Österreich;1043;2063;78;1259;726;195125367
26.08.2022 00:00:00;1;Burgenland;55;60;4;29;27;5513239
26.08.2022 00:00:00;2;Kärnten;86;173;8;128;37;6735050
26.08.2022 00:00:00;3;Niederösterreich;179;329;20;204;105;40178873
26.08.2022 00:00:00;4;Oberösterreich;98;333;10;160;163;24952740
26.08.2022 00:00:00;5;Salzburg;69;132;4;95;33;10812811
26.08.2022 00:00:00;6;Steiermark;102;328;6;205;117;21570819
26.08.2022 00:00:00;7;Tirol;65;165;2;130;33;9740382
26.08.2022 00:00:00;8;Vorarlberg;14;52;3;25;24;7161617
26.08.2022 00:00:00;9;Wien;337;489;23;244;222;68521657
26.08.2022 00:00:00;10;Österreich;1005;2061;80;1220;761;195187188
27.08.2022 00:00:00;1;Burgenland;55;60;4;29;27;5516401
27.08.2022 00:00:00;2;Kärnten;86;173;8;128;37;6735633
27.08.2022 00:00:00;3;Niederösterreich;177;329;18;206;105;40184297
27.08.2022 00:00:00;4;Oberösterreich;98;333;10;160;163;24956520
27.08.2022 00:00:00;5;Salzburg;69;132;4;95;33;10813884
27.08.2022 00:00:00;6;Steiermark;102;328;6;205;117;21575651
27.08.2022 00:00:00;7;Tirol;65;165;2;130;33;9741999
27.08.2022 00:00:00;8;Vorarlberg;14;52;3;25;24;7162391
27.08.2022 00:00:00;9;Wien;335;489;19;244;226;68557784
27.08.2022 00:00:00;10;Österreich;1001;2061;74;1222;765;195244560
28.08.2022 00:00:00;1;Burgenland;55;60;4;29;27;5518465
28.08.2022 00:00:00;2;Kärnten;86;173;8;128;37;6736252
28.08.2022 00:00:00;3;Niederösterreich;177;329;18;199;112;40187937
28.08.2022 00:00:00;4;Oberösterreich;98;333;10;160;163;24959204
28.08.2022 00:00:00;5;Salzburg;69;132;4;95;33;10814836
28.08.2022 00:00:00;6;Steiermark;102;328;6;205;117;21580716
28.08.2022 00:00:00;7;Tirol;65;165;2;130;33;9743501
28.08.2022 00:00:00;8;Vorarlberg;14;52;3;25;24;7162896
28.08.2022 00:00:00;9;Wien;320;489;17;244;228;68582489
28.08.2022 00:00:00;10;Österreich;986;2061;72;1215;774;195286296
29.08.2022 00:00:00;1;Burgenland;51;60;0;30;30;5520219
29.08.2022 00:00:00;2;Kärnten;99;173;6;128;39;6737114
29.08.2022 00:00:00;3;Niederösterreich;177;329;18;206;105;40190517
29.08.2022 00:00:00;4;Oberösterreich;115;333;9;153;171;24962086
29.08.2022 00:00:00;5;Salzburg;69;132;4;87;41;10815691
29.08.2022 00:00:00;6;Steiermark;106;328;9;187;132;21582546
29.08.2022 00:00:00;7;Tirol;62;165;2;119;44;9744583
29.08.2022 00:00:00;8;Vorarlberg;14;52;1;30;21;7163489
29.08.2022 00:00:00;9;Wien;332;489;17;244;228;68606715
29.08.2022 00:00:00;10;Österreich;1025;2061;66;1184;811;195322960
30.08.2022 00:00:00;1;Burgenland;46;60;1;34;25;5524664
30.08.2022 00:00:00;2;Kärnten;103;173;7;118;48;6740556
30.08.2022 00:00:00;3;Niederösterreich;212;329;16;229;84;40196114
30.08.2022 00:00:00;4;Oberösterreich;105;333;6;158;169;24970528
30.08.2022 00:00:00;5;Salzburg;68;132;3;93;36;10823784
30.08.2022 00:00:00;6;Steiermark;104;328;9;205;114;21587056
30.08.2022 00:00:00;7;Tirol;60;165;3;129;33;9747182
30.08.2022 00:00:00;8;Vorarlberg;13;52;2;25;25;7164467
30.08.2022 00:00:00;9;Wien;352;489;22;244;223;68655830
30.08.2022 00:00:00;10;Österreich;1063;2061;69;1235;757;195410181
31.08.2022 00:00:00;1;Burgenland;43;60;2;27;31;5528320
31.08.2022 00:00:00;2;Kärnten;99;173;7;119;47;6742322
31.08.2022 00:00:00;3;Niederösterreich;194;329;14;224;91;40201742
31.08.2022 00:00:00;4;Oberösterreich;106;333;6;162;165;24976079
31.08.2022 00:00:00;5;Salzburg;69;132;2;98;32;10825240
31.08.2022 00:00:00;6;Steiermark;108;328;6;214;108;21607277
31.08.2022 00:00:00;7;Tirol;56;163;3;131;29;9749103
31.08.2022 00:00:00;8;Vorarlberg;7;52;2;30;20;7165469
31.08.2022 00:00:00;9;Wien;329;489;20;244;225;68700674
31.08.2022 00:00:00;10;Österreich;1011;2059;62;1249;748;195496226
01.09.2022 00:00:00;1;Burgenland;43;60;2;30;28;5531223
01.09.2022 00:00:00;2;Kärnten;91;167;9;110;48;6743726
01.09.2022 00:00:00;3;Niederösterreich;183;329;12;225;92;40207375
01.09.2022 00:00:00;4;Oberösterreich;99;333;5;149;179;24988498
01.09.2022 00:00:00;5;Salzburg;70;133;2;96;35;10826520
01.09.2022 00:00:00;6;Steiermark;102;328;6;216;106;21612604
01.09.2022 00:00:00;7;Tirol;60;161;3;130;28;9750924
01.09.2022 00:00:00;8;Vorarlberg;10;52;2;23;27;7166269
01.09.2022 00:00:00;9;Wien;315;489;24;244;221;68740776
01.09.2022 00:00:00;10;Österreich;973;2052;65;1223;764;195567915
02.09.2022 00:00:00;1;Burgenland;41;60;2;29;29;5533576
02.09.2022 00:00:00;2;Kärnten;94;167;10;117;40;6745555
02.09.2022 00:00:00;3;Niederösterreich;160;331;14;213;104;40214618
02.09.2022 00:00:00;4;Oberösterreich;100;333;5;154;174;24992947
02.09.2022 00:00:00;5;Salzburg;72;132;1;95;36;10827745
02.09.2022 00:00:00;6;Steiermark;102;328;7;213;108;21618278
02.09.2022 00:00:00;7;Tirol;58;161;3;131;27;9752633
02.09.2022 00:00:00;8;Vorarlberg;12;52;2;23;27;7167027
02.09.2022 00:00:00;9;Wien;288;489;25;244;220;68782493
02.09.2022 00:00:00;10;Österreich;927;2053;69;1219;765;195634872
03.09.2022 00:00:00;1;Burgenland;41;60;2;29;29;5537612
03.09.2022 00:00:00;2;Kärnten;94;167;10;117;40;6746013
03.09.2022 00:00:00;3;Niederösterreich;156;331;13;212;106;40219947
03.09.2022 00:00:00;4;Oberösterreich;100;333;5;154;174;24996862
03.09.2022 00:00:00;5;Salzburg;72;132;1;95;36;10828628
03.09.2022 00:00:00;6;Steiermark;102;328;7;213;108;21622768
03.09.2022 00:00:00;7;Tirol;58;161;3;131;27;9754010
03.09.2022 00:00:00;8;Vorarlberg;12;52;2;23;27;7167722
03.09.2022 00:00:00;9;Wien;279;489;20;244;225;68818049
03.09.2022 00:00:00;10;Österreich;914;2053;63;1218;772;195691611
04.09.2022 00:00:00;1;Burgenland;41;60;2;29;29;5540012
04.09.2022 00:00:00;2;Kärnten;94;167;10;117;40;6746475
04.09.2022 00:00:00;3;Niederösterreich;156;331;13;196;122;40223550
04.09.2022 00:00:00;4;Oberösterreich;100;333;5;154;174;24999448
04.09.2022 00:00:00;5;Salzburg;72;132;1;95;36;10829599
04.09.2022 00:00:00;6;Steiermark;102;328;7;213;108;21627127
04.09.2022 00:00:00;7;Tirol;58;161;3;131;27;9755375
04.09.2022 00:00:00;8;Vorarlberg;12;52;2;23;27;7168272
04.09.2022 00:00:00;9;Wien;264;489;17;244;228;68852238
04.09.2022 00:00:00;10;Österreich;899;2053;60;1202;791;195742096
05.09.2022 00:00:00;1;Burgenland;38;60;2;34;24;5542720
05.09.2022 00:00:00;2;Kärnten;91;167;13;109;45;6747426
05.09.2022 00:00:00;3;Niederösterreich;156;331;13;191;127;40226903
05.09.2022 00:00:00;4;Oberösterreich;106;333;5;139;189;25002524
05.09.2022 00:00:00;5;Salzburg;65;132;1;82;49;10830395
05.09.2022 00:00:00;6;Steiermark;99;328;8;209;111;21629364
05.09.2022 00:00:00;7;Tirol;65;162;2;116;44;9756234
05.09.2022 00:00:00;8;Vorarlberg;15;52;1;24;27;7168784
05.09.2022 00:00:00;9;Wien;265;489;18;244;227;68928268
05.09.2022 00:00:00;10;Österreich;900;2054;63;1148;843;195832618
06.09.2022 00:00:00;1;Burgenland;40;60;2;35;23;5546821
06.09.2022 00:00:00;2;Kärnten;77;167;11;122;34;6749264
06.09.2022 00:00:00;3;Niederösterreich;160;331;7;209;115;40234583
06.09.2022 00:00:00;4;Oberösterreich;98;333;5;155;173;25022356
06.09.2022 00:00:00;5;Salzburg;71;132;0;92;40;10838281
06.09.2022 00:00:00;6;Steiermark;105;328;8;207;113;21634133
06.09.2022 00:00:00;7;Tirol;61;161;2;126;33;9758592
06.09.2022 00:00:00;8;Vorarlberg;11;52;1;34;17;7169710
06.09.2022 00:00:00;9;Wien;262;489;18;244;227;69012510
06.09.2022 00:00:00;10;Österreich;885;2053;54;1224;775;195966250
07.09.2022 00:00:00;1;Burgenland;39;60;2;35;23;5550309
07.09.2022 00:00:00;2;Kärnten;78;167;7;120;40;6750227
07.09.2022 00:00:00;3;Niederösterreich;159;331;6;223;102;40239480
07.09.2022 00:00:00;4;Oberösterreich;102;333;3;170;160;25028770
07.09.2022 00:00:00;5;Salzburg;73;132;0;93;39;10839632
07.09.2022 00:00:00;6;Steiermark;108;328;4;207;117;21653682
07.09.2022 00:00:00;7;Tirol;52;161;3;130;28;9760324
07.09.2022 00:00:00;8;Vorarlberg;17;52;2;25;25;7170713
07.09.2022 00:00:00;9;Wien;252;489;19;244;226;69056241
07.09.2022 00:00:00;10;Österreich;880;2053;46;1247;760;196049378
08.09.2022 00:00:00;1;Burgenland;35;60;0;34;26;5553495
08.09.2022 00:00:00;2;Kärnten;82;167;6;116;45;6753173
08.09.2022 00:00:00;3;Niederösterreich;151;325;7;210;108;40247109
08.09.2022 00:00:00;4;Oberösterreich;102;333;4;170;159;25042835
08.09.2022 00:00:00;5;Salzburg;73;132;0;96;36;10840927
08.09.2022 00:00:00;6;Steiermark;104;328;3;223;102;21659074
08.09.2022 00:00:00;7;Tirol;52;160;2;128;30;9762018
08.09.2022 00:00:00;8;Vorarlberg;25;52;1;25;26;7171529
08.09.2022 00:00:00;9;Wien;260;489;20;244;225;69096055
08.09.2022 00:00:00;10;Österreich;884;2046;43;1246;757;196126215
09.09.2022 00:00:00;1;Burgenland;42;60;2;27;31;5556059
09.09.2022 00:00:00;2;Kärnten;68;167;6;109;52;6755375
09.09.2022 00:00:00;3;Niederösterreich;166;325;9;219;97;40252513
09.09.2022 00:00:00;4;Oberösterreich;95;333;3;155;175;25047632
09.09.2022 00:00:00;5;Salzburg;70;133;0;89;44;10842149
09.09.2022 00:00:00;6;Steiermark;98;326;3;230;93;21666810
09.09.2022 00:00:00;7;Tirol;51;159;2;128;29;9763401
09.09.2022 00:00:00;8;Vorarlberg;24;52;1;31;20;7172349
09.09.2022 00:00:00;9;Wien;253;489;21;244;224;69096055
09.09.2022 00:00:00;10;Österreich;867;2044;47;1232;765;196152343
10.09.2022 00:00:00;1;Burgenland;42;60;2;27;31;5559855
10.09.2022 00:00:00;2;Kärnten;68;167;6;109;52;6755895
10.09.2022 00:00:00;3;Niederösterreich;160;325;10;214;101;40258228
10.09.2022 00:00:00;4;Oberösterreich;95;333;3;155;175;25051289
10.09.2022 00:00:00;5;Salzburg;70;133;0;89;44;10843361
10.09.2022 00:00:00;6;Steiermark;98;326;3;230;93;21677877
10.09.2022 00:00:00;7;Tirol;51;159;2;128;29;9765314
10.09.2022 00:00:00;8;Vorarlberg;24;52;1;31;20;7173127
10.09.2022 00:00:00;9;Wien;247;489;23;244;222;69173992
10.09.2022 00:00:00;10;Österreich;855;2044;50;1227;767;196258938
11.09.2022 00:00:00;1;Burgenland;42;60;2;27;31;5562089
11.09.2022 00:00:00;2;Kärnten;68;167;6;109;52;6756605
11.09.2022 00:00:00;3;Niederösterreich;160;325;10;187;128;40261240
11.09.2022 00:00:00;4;Oberösterreich;95;333;3;155;175;25053919
11.09.2022 00:00:00;5;Salzburg;70;133;0;89;44;10844460
